XP,Z,REP,IMG,MEAN,MB,MG,MR,STDDEV,SB,SG,SR
PAPER,-103.6,REP1,IMG1,mean,0.43336875000000002, 1.54991875, 0.0099187500000000005, stdDev,0.60475017695196875, 0.61279737140300927, 0.10060004174172843
PAPER,-103.6,REP1,IMG2,mean,0.42047500000000004, 1.535425, 0.011331250000000001, stdDev,0.59637511213581007, 0.60088066150858921, 0.10771653899674599
PAPER,-103.6,REP1,IMG3,mean,0.40996874999999999, 1.5213812500000001, 0.0099375000000000002, stdDev,0.57695916148670134, 0.59828324575274305, 0.10124843748794349
PAPER,-103.6,REP2,IMG1,mean,0.57409375000000007, 1.1580250000000001, 0.0099187500000000005, stdDev,1.030180865775975, 0.41840841217045321, 0.099851732075300043
PAPER,-103.6,REP2,IMG2,mean,0.51634374999999999, 1.1796375000000001, 0.0099812500000000005, stdDev,0.96233849649483405, 0.42601979835889059, 0.099845503896958232
PAPER,-103.6,REP2,IMG3,mean,0.57758125000000005, 1.1428750000000001, 0.011187500000000001, stdDev,1.0447636812449204, 0.4133996061621249, 0.10600631982929132
PAPER,-103.6,REP3,IMG1,mean,0.59775, 1.1583000000000001, 0.0116875, stdDev,1.0483772877642858, 0.42507776935520863, 0.10828620569467748
PAPER,-103.6,REP3,IMG2,mean,0.57425000000000004, 1.1710875000000001, 0.010925000000000001, stdDev,1.0224416548145914, 0.42749744717805038, 0.10431032726916353
PAPER,-103.6,REP3,IMG3,mean,0.53543125000000003, 1.1746875000000001, 0.010475, stdDev,0.98101713875112173, 0.43025780335021224, 0.10199399185736384
PAPER,-103.7,REP1,IMG1,mean,0.43686250000000004, 1.5452875000000001, 0.011443750000000001, stdDev,0.62905775259013375, 0.61146262546761565, 0.10811008549593096
PAPER,-103.7,REP1,IMG2,mean,0.4176125, 1.52668125, 0.01294375, stdDev,0.59415890117354131, 0.59963581522323872, 0.11467872224583556
PAPER,-103.7,REP1,IMG3,mean,0.41935, 1.52716875, 0.010956250000000001, stdDev,0.59747014778982888, 0.59812152529685614, 0.10529107552844875
PAPER,-103.7,REP2,IMG1,mean,0.60423749999999998, 1.16740625, 0.013281250000000001, stdDev,1.0516223388620793, 0.43247126778658679, 0.11583332162395024
PAPER,-103.7,REP2,IMG2,mean,0.61475625, 1.1317375000000001, 0.0099062500000000001, stdDev,1.0820725498255364, 0.40659590639079218, 0.099539520849447033
PAPER,-103.7,REP2,IMG3,mean,0.56237500000000007, 1.164725, 0.010593750000000001, stdDev,1.0174032432496958, 0.4209105301308107, 0.10341190676579511
PAPER,-103.7,REP3,IMG1,mean,0.59244375000000005, 1.16455625, 0.0110125, stdDev,1.0435775740623874, 0.42395753394171165, 0.10555200066199598
PAPER,-103.7,REP3,IMG2,mean,0.52713750000000004, 1.1840375000000001, 0.0105875, stdDev,0.96881425262727727, 0.43009324406894611, 0.10271516365050488
PAPER,-103.7,REP3,IMG3,mean,0.54613125000000007, 1.1677875, 0.010462500000000001, stdDev,0.99374136865355345, 0.42611307753195071, 0.10327408239122728
PAPER,-103.8,REP1,IMG1,mean,0.42431875000000002, 1.5308250000000001, 0.0118, stdDev,0.61941290622527201, 0.60118617696600429, 0.10959361295258041
PAPER,-103.8,REP1,IMG2,mean,0.40750625000000001, 1.52478125, 0.01330625, stdDev,0.58253318035193291, 0.59808936593826645, 0.11626131648548239
PAPER,-103.8,REP1,IMG3,mean,0.41176250000000003, 1.5220125, 0.011706250000000001, stdDev,0.58709168244299803, 0.59530702149710135, 0.10860116809195701
PAPER,-103.8,REP2,IMG1,mean,0.54241250000000008, 1.1725062500000001, 0.011612500000000001, stdDev,0.9921447373461949, 0.42568808265082703, 0.10765755822862602
PAPER,-103.8,REP2,IMG2,mean,0.60204374999999999, 1.1654375000000001, 0.012168750000000001, stdDev,1.0489218622404328, 0.43007898529659611, 0.1104905947284089
PAPER,-103.8,REP2,IMG3,mean,0.57558750000000003, 1.1712812500000001, 0.01105625, stdDev,1.0241333066763085, 0.42606511638297423, 0.10533997026740373
PAPER,-103.8,REP3,IMG1,mean,0.54936875000000007, 1.16548125, 0.0098812500000000011, stdDev,0.99553389019331595, 0.42924026593323866, 0.099855450018702038
PAPER,-103.8,REP3,IMG2,mean,0.49333125, 1.1834562500000001, 0.01039375, stdDev,0.92859061365783657, 0.43482761450480256, 0.10233875102295073
PAPER,-103.8,REP3,IMG3,mean,0.55364374999999999, 1.150625, 0.010562500000000001, stdDev,1.014031482788349, 0.41961245140605619, 0.10374696908223392
PAPER,-103.9,REP1,IMG1,mean,0.39591875000000004, 1.5340500000000001, 0.011581250000000001, stdDev,0.58603932751858678, 0.60714750884772628, 0.10861456922732558
PAPER,-103.9,REP1,IMG2,mean,0.40503749999999999, 1.5197750000000001, 0.011556250000000001, stdDev,0.58621209778863315, 0.59649723333390203, 0.10844447005697201
PAPER,-103.9,REP1,IMG3,mean,0.41401875000000005, 1.5193625000000002, 0.010275000000000001, stdDev,0.59338623564120319, 0.59633261993098241, 0.10244229778270302
PAPER,-103.9,REP2,IMG1,mean,0.50871875, 1.1849625000000001, 0.010068750000000001, stdDev,0.94452315133004416, 0.43379300777415675, 0.10077137626051109
PAPER,-103.9,REP2,IMG2,mean,0.49900625000000004, 1.1772437500000001, 0.010118750000000001, stdDev,0.93977338356698403, 0.42870841266056031, 0.10095227039763643
PAPER,-103.9,REP2,IMG3,mean,0.55851875000000006, 1.15749375, 0.010006250000000001, stdDev,1.0124786693547858, 0.42377997676971196, 0.1004670341999678
PAPER,-103.9,REP3,IMG1,mean,0.58742499999999997, 1.1457312500000001, 0.011600000000000001, stdDev,1.0467422650179938, 0.42347509108970904, 0.10783292632586765
PAPER,-103.9,REP3,IMG2,mean,0.50383125000000006, 1.16299375, 0.0095125000000000001, stdDev,0.95741726615067768, 0.41873534298042886, 0.097900522693957062
PAPER,-103.9,REP3,IMG3,mean,0.51753749999999998, 1.16808125, 0.010037500000000001, stdDev,0.97065953665214155, 0.42097202210887802, 0.099996242898170939
PAPER,-104.0,REP1,IMG1,mean,0.58321250000000002, 1.1735500000000001, 0.0117625, stdDev,1.0303340137274659, 0.42735277874374455, 0.10896854405630095
PAPER,-104.0,REP1,IMG2,mean,0.47990000000000005, 1.1966875000000001, 0.01111875, stdDev,0.89873299149413666, 0.44168883543027188, 0.10604302616597426
PAPER,-104.0,REP1,IMG3,mean,0.53128125000000004, 1.17703125, 0.00978125, stdDev,0.97395917953394617, 0.42866500501374905, 0.098922076142979834
PAPER,-104.0,REP2,IMG1,mean,0.53581250000000002, 1.1599187500000001, 0.010668750000000001, stdDev,0.99251824408609735, 0.42374195378607149, 0.10328324052544779
PAPER,-104.0,REP2,IMG2,mean,0.52413750000000003, 1.1601875000000001, 0.0091437500000000008, stdDev,0.97414315225933301, 0.42350025365252103, 0.095577935926329252
PAPER,-104.0,REP2,IMG3,mean,0.52935624999999997, 1.1614250000000002, 0.01013125, stdDev,0.98143426197883343, 0.42513758875803942, 0.10107476328657664
PAPER,-104.0,REP3,IMG1,mean,0.51644374999999998, 1.1683750000000002, 0.0102875, stdDev,0.96438042446222305, 0.42826669188135552, 0.10195178931117393
PAPER,-104.0,REP3,IMG2,mean,0.49496875000000001, 1.1702062500000001, 0.0095312499999999998, stdDev,0.93714976739229761, 0.4292273086150708, 0.097866773081764072
PAPER,-104.0,REP3,IMG3,mean,0.46353125000000001, 1.1731625000000001, 0.0088812500000000003, stdDev,0.90234141558139591, 0.42617748485079521, 0.093954102616317411
